"(Photo by Evan Agostini/Invision/AP, File) The string of Tweets come after Swift broke her silence about President Trump in May, when she Tweeted that “we will vote you out in November” after the President Trump wrote his now infamous “When the looting starts, the shooting starts” Tweet.",Forbes,https://www.forbes.com/sites/sethcohen/2020/06/13/taylor-swift-is-battling-confederate-statues-and-defending-black-lives---and-she-is-just-getting-started/,2020-06-13
Trump’s Tweet came as a wave of protests swept the nation in the aftermath of the death of George Floyd at the hands of Minneapolis police officers.,Forbes,https://www.forbes.com/sites/sethcohen/2020/06/13/taylor-swift-is-battling-confederate-statues-and-defending-black-lives---and-she-is-just-getting-started/,2020-06-13
"As the Lafayette Square protest—when law enforcement aggressively removed peaceful protesters on June 1 before a White House photo-op—increasingly becomes a major scandal for the Trump administration, the Secret Service on Saturday finally admitted using pepper spray on protesters on June 1, after denying it earlier this month.",Forbes,https://www.forbes.com/sites/rachelsandler/2020/06/13/secret-service-finally-admits-using-pepper-spray-on-protesters-12-days-later/,2020-06-13
"Law enforcement responds during a protest near Lafayette Park ahead of President Trump's trip to St. ... [+] John's Church on June 1, 2020 in downtown Washington, DC.",Forbes,https://www.forbes.com/sites/rachelsandler/2020/06/13/secret-service-finally-admits-using-pepper-spray-on-protesters-12-days-later/,2020-06-13
The agency said the corrected statement was made “after further review.” The Trump administration has been facing scrutiny for its handling of the protest because President Donald Trump walked through the area for a photo-op at St. John’s Church after demonstrators were cleared from the square.,Forbes,https://www.forbes.com/sites/rachelsandler/2020/06/13/secret-service-finally-admits-using-pepper-spray-on-protesters-12-days-later/,2020-06-13
"Though the Trump campaign asked media outlets, including Forbes, to retract stories reporting the use of tear gas, the Parks Police eventually admitted that chemical agents similar to tear gas were used.",Forbes,https://www.forbes.com/sites/rachelsandler/2020/06/13/secret-service-finally-admits-using-pepper-spray-on-protesters-12-days-later/,2020-06-13
"The ACLU and Black Lives Matter activists filed a lawsuit against the Trump administration last week over the incident, claiming that law enforcement violated First Amendment rights by using tear gas on peaceful protesters.",Forbes,https://www.forbes.com/sites/rachelsandler/2020/06/13/secret-service-finally-admits-using-pepper-spray-on-protesters-12-days-later/,2020-06-13
"Biden calls for student loan forgiveness and free college Don’t expect a second stimulus check Trump vetoes student loan forgiveness bill 5 student loan changes for 2020 Kamala Harris and Andrew Yang renew call for $2,000 a month stimulus check What Trump and Biden think about your student loans 5 ways to get student loan forgiveness Don’t expect student loan forgiveness or a $2,000 a month stimulus check Student loan forgiveness reduced in new stimulus bill",Forbes,https://www.forbes.com/sites/zackfriedman/2020/06/13/15-secrets-to-refinance-student-loans/,2020-06-13
President Donald Trump confirmed in June 5 remarks that the White House “will be asking for additional stimulus money.” And he has specifically cited changes to unemployment benefits among the administration’s proposals.,Forbes,https://www.forbes.com/sites/jenniferbarrett/2020/06/13/another-stimulus-bill-may-be-coming-this-summer-heres-what-it-could-contain/,2020-06-13
"(Photo by Gilbert Carrasquillo/GC Images) The video first began circulating online after a social media post by activist filmmaker Tariq Rasheed, and was quickly shared by numerous right-leaning Twitter followers, including the President’s son, Donald Trump Jr.",Forbes,https://www.forbes.com/sites/sethcohen/2020/06/13/howard-sterns-blackface-video-is-painful-to-watch/,2020-06-13
"The attention from the political right is unsurprising, as Stern has been criticized by many of President Trump’s supporters for his recent comments that are critical of Trump and his policies.",Forbes,https://www.forbes.com/sites/sethcohen/2020/06/13/howard-sterns-blackface-video-is-painful-to-watch/,2020-06-13
